condition,step,hypothesis,expected_action,origin,origin_odo
reset_origin/s40_on,80,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,80,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,81,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,81,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,81,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,81,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,82,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,82,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,82,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,82,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,83,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,83,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,83,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,83,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,84,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,84,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,84,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,84,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,85,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,85,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,85,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,85,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,86,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,86,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,86,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,86,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,87,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,87,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,87,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,87,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,88,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,88,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,88,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,88,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,89,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,89,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,89,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,89,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,90,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,90,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,90,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,90,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,91,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,91,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,91,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,91,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,92,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,92,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,92,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,92,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,93,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,93,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,93,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,93,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,94,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,94,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,94,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,94,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,95,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,95,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,95,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,95,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,96,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,96,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,96,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,96,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,97,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,97,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,97,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,97,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,98,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,98,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,98,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,98,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,99,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,99,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,99,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,99,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,100,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,100,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,100,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,100,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,101,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,101,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,101,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,101,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,102,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,102,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,102,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,102,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,103,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,103,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,103,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,103,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,104,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,104,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,104,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,104,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,105,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,105,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,105,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,105,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,106,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,106,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,106,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,106,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,107,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,107,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,107,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,107,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,108,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,108,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,108,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,108,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,109,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,109,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,109,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,109,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,110,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,110,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,110,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,110,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,111,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,111,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,111,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,111,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,112,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,112,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,112,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
reset_origin/s40_on,112,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,113,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,113,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,113,d(item_3),"place(?item=item_3,?target=kitting_table_0)","(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,113,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,114,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
reset_origin/s40_on,114,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
reset_origin/s40_on,114,d(item_3),"place(?item=item_3,?target=kitting_table_0)","(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,114,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
reset_origin/s40_on,115,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,115,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,115,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,116,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,116,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,116,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,117,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,117,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,117,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,118,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,118,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,118,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,119,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,119,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,119,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,120,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,120,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,120,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,121,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,121,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,121,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,122,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,122,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,122,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,123,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,123,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,123,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,124,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,124,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,124,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,125,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,125,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,125,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,126,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,126,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,126,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,127,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,127,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,127,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,128,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,128,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,128,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,129,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,129,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,129,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,130,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,130,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,130,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,131,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,131,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,131,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,132,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,132,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,132,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,133,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,133,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,133,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,134,ac,move_to(?target=ac_switch_0),"(-24.564423094144445, 485.77340307342376)",2220.0
reset_origin/s40_on,134,coffee,move_to(?target=coffee_machine_0),"(-24.564423094144445, 485.77340307342376)",2220.0
