condition,step,hypothesis,odds_accumulated,odds_recognizer,abs_log_error
s40_off,60,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.624539e-06,2.624539e-06,0.00e+00
s40_off,60,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.344134e-07,6.344134e-07,0.00e+00
s40_off,60,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.046447e-08,3.046447e-08,0.00e+00
s40_off,61,ac_activation(?ac_switch=ac_switch_0),1.548947e-09,1.548947e-09,0.00e+00
s40_off,61,coffee_break(?coffee_machine=coffee_machine_0),5.631981e-05,5.631981e-05,0.00e+00
s40_off,61,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,0.00e+00
s40_off,61,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.315885e-07,1.315885e-07,0.00e+00
s40_off,61,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.624539e-06,2.624539e-06,0.00e+00
s40_off,61,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.344134e-07,6.344134e-07,0.00e+00
s40_off,61,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.046447e-08,3.046447e-08,0.00e+00
s40_off,62,ac_activation(?ac_switch=ac_switch_0),1.547091e-09,1.547091e-09,0.00e+00
s40_off,62,coffee_break(?coffee_machine=coffee_machine_0),5.322587e-05,5.322587e-05,0.00e+00
s40_off,62,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,62,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.315885e-07,1.315885e-07,0.00e+00
s40_off,62,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.624539e-06,2.624539e-06,0.00e+00
s40_off,62,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.344134e-07,6.344134e-07,0.00e+00
s40_off,62,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.046447e-08,3.046447e-08,0.00e+00
s40_off,63,ac_activation(?ac_switch=ac_switch_0),1.545186e-09,1.545186e-09,0.00e+00
s40_off,63,coffee_break(?coffee_machine=coffee_machine_0),5.019127e-05,5.019127e-05,0.00e+00
s40_off,63,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,63,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.056162e-06,1.056162e-06,0.00e+00
s40_off,63,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.106521e-05,2.106521e-05,0.00e+00
s40_off,63,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.091961e-06,5.091961e-06,0.00e+00
s40_off,63,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.445154e-07,2.445154e-07,0.00e+00
s40_off,64,ac_activation(?ac_switch=ac_switch_0),1.543228e-09,1.543228e-09,0.00e+00
s40_off,64,coffee_break(?coffee_machine=coffee_machine_0),4.722052e-05,4.722052e-05,0.00e+00
s40_off,64,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,64,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.159167e-07,8.159167e-07,0.00e+00
s40_off,64,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.627349e-05,1.627349e-05,0.00e+00
s40_off,64,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.933690e-06,3.933690e-06,0.00e+00
s40_off,64,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.888954e-07,1.888954e-07,0.00e+00
s40_off,65,ac_activation(?ac_switch=ac_switch_0),1.541216e-09,1.541216e-09,0.00e+00
s40_off,65,coffee_break(?coffee_machine=coffee_machine_0),4.431816e-05,4.431816e-05,0.00e+00
s40_off,65,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,65,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.091903e-07,6.091903e-07,0.00e+00
s40_off,65,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.215033e-05,1.215033e-05,0.00e+00
s40_off,65,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.937023e-06,2.937023e-06,0.00e+00
s40_off,65,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.410355e-07,1.410355e-07,0.00e+00
s40_off,66,ac_activation(?ac_switch=ac_switch_0),1.539148e-09,1.539148e-09,0.00e+00
s40_off,66,coffee_break(?coffee_machine=coffee_machine_0),4.148867e-05,4.148867e-05,0.00e+00
s40_off,66,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,66,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.420897e-07,4.420897e-07,0.00e+00
s40_off,66,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",8.817499e-06,8.817499e-06,0.00e+00
s40_off,66,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.131399e-06,2.131399e-06,0.00e+00
s40_off,66,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.023496e-07,1.023496e-07,0.00e+00
s40_off,67,ac_activation(?ac_switch=ac_switch_0),1.537020e-09,1.537020e-09,0.00e+00
s40_off,67,coffee_break(?coffee_machine=coffee_machine_0),3.873653e-05,3.873653e-05,0.00e+00
s40_off,67,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,67,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.137152e-07,3.137152e-07,0.00e+00
s40_off,67,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",6.257065e-06,6.257065e-06,0.00e+00
s40_off,67,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.512481e-06,1.512481e-06,0.00e+00
s40_off,67,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",7.262919e-08,7.262919e-08,0.00e+00
s40_off,68,ac_activation(?ac_switch=ac_switch_0),1.534830e-09,1.534830e-09,0.00e+00
s40_off,68,coffee_break(?coffee_machine=coffee_machine_0),3.606612e-05,3.606612e-05,0.00e+00
s40_off,68,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,68,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.188918e-07,2.188918e-07,0.00e+00
s40_off,68,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",4.365808e-06,4.365808e-06,0.00e+00
s40_off,68,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.055319e-06,1.055319e-06,0.00e+00
s40_off,68,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",5.067633e-08,5.067633e-08,0.00e+00
s40_off,69,ac_activation(?ac_switch=ac_switch_0),1.532576e-09,1.532576e-09,0.00e+00
s40_off,69,coffee_break(?coffee_machine=coffee_machine_0),3.348168e-05,3.348168e-05,0.00e+00
s40_off,69,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,69,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.508644e-07,1.508644e-07,0.00e+00
s40_off,69,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",3.008997e-06,3.008997e-06,0.00e+00
s40_off,69,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.273460e-07,7.273460e-07,1.78e-15
s40_off,69,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.492708e-08,3.492708e-08,0.00e+00
s40_off,70,ac_activation(?ac_switch=ac_switch_0),1.530255e-09,1.530255e-09,0.00e+00
s40_off,70,coffee_break(?coffee_machine=coffee_machine_0),3.098729e-05,3.098729e-05,0.00e+00
s40_off,70,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,70,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.030754e-07,1.030754e-07,0.00e+00
s40_off,70,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.055844e-06,2.055844e-06,0.00e+00
s40_off,70,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.969463e-07,4.969463e-07,1.78e-15
s40_off,70,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.386331e-08,2.386331e-08,0.00e+00
s40_off,71,ac_activation(?ac_switch=ac_switch_0),1.527863e-09,1.527863e-09,0.00e+00
s40_off,71,coffee_break(?coffee_machine=coffee_machine_0),2.858680e-05,2.858680e-05,0.00e+00
s40_off,71,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,71,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.999733e-08,6.999733e-08,0.00e+00
s40_off,71,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.396100e-06,1.396100e-06,0.00e+00
s40_off,71,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.374705e-07,3.374705e-07,0.00e+00
s40_off,71,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.620530e-08,1.620530e-08,0.00e+00
s40_off,72,ac_activation(?ac_switch=ac_switch_0),1.525398e-09,1.525398e-09,0.00e+00
s40_off,72,coffee_break(?coffee_machine=coffee_machine_0),2.628378e-05,2.628378e-05,0.00e+00
s40_off,72,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,72,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.733568e-08,4.733568e-08,0.00e+00
s40_off,72,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",9.441123e-07,9.441123e-07,0.00e+00
s40_off,72,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.282144e-07,2.282144e-07,0.00e+00
s40_off,72,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.095883e-08,1.095883e-08,0.00e+00
s40_off,73,ac_activation(?ac_switch=ac_switch_0),1.522855e-09,1.522855e-09,0.00e+00
s40_off,73,coffee_break(?coffee_machine=coffee_machine_0),2.408148e-05,2.408148e-05,0.00e+00
s40_off,73,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,73,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.191933e-08,3.191933e-08,0.00e+00
s40_off,73,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",6.366325e-07,6.366325e-07,1.78e-15
s40_off,73,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.538892e-07,1.538892e-07,0.00e+00
s40_off,73,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",7.389743e-09,7.389743e-09,0.00e+00
s40_off,74,ac_activation(?ac_switch=ac_switch_0),1.520232e-09,1.520232e-09,0.00e+00
s40_off,74,coffee_break(?coffee_machine=coffee_machine_0),2.198278e-05,2.198278e-05,0.00e+00
s40_off,74,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,74,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.148206e-08,2.148206e-08,0.00e+00
s40_off,74,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",4.284607e-07,4.284607e-07,1.78e-15
s40_off,74,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.035691e-07,1.035691e-07,0.00e+00
s40_off,74,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.973379e-09,4.973379e-09,0.00e+00
s40_off,75,ac_activation(?ac_switch=ac_switch_0),1.517525e-09,1.517525e-09,0.00e+00
s40_off,75,coffee_break(?coffee_machine=coffee_machine_0),1.999009e-05,1.999009e-05,1.78e-15
s40_off,75,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,75,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.443871e-08,1.443871e-08,0.00e+00
s40_off,75,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.879808e-07,2.879808e-07,0.00e+00
s40_off,75,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.961180e-08,6.961180e-08,3.55e-15
s40_off,75,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.342751e-09,3.342751e-09,0.00e+00
s40_off,76,ac_activation(?ac_switch=ac_switch_0),1.514729e-09,1.514729e-09,0.00e+00
s40_off,76,coffee_break(?coffee_machine=coffee_machine_0),1.810537e-05,1.810537e-05,0.00e+00
s40_off,76,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,76,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.696097e-09,9.696097e-09,0.00e+00
s40_off,76,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.933891e-07,1.933891e-07,0.00e+00
s40_off,76,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.674674e-08,4.674674e-08,0.00e+00
s40_off,76,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.244774e-09,2.244774e-09,0.00e+00
s40_off,77,ac_activation(?ac_switch=ac_switch_0),1.511840e-09,1.511840e-09,0.00e+00
s40_off,77,coffee_break(?coffee_machine=coffee_machine_0),1.633001e-05,1.633001e-05,0.00e+00
s40_off,77,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,77,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.507392e-09,6.507392e-09,0.00e+00
s40_off,77,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.297902e-07,1.297902e-07,0.00e+00
s40_off,77,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.137338e-08,3.137338e-08,0.00e+00
s40_off,77,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.506547e-09,1.506547e-09,0.00e+00
s40_off,78,ac_activation(?ac_switch=ac_switch_0),1.508853e-09,1.508853e-09,0.00e+00
s40_off,78,coffee_break(?coffee_machine=coffee_machine_0),1.466484e-05,1.466484e-05,0.00e+00
s40_off,78,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,78,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.365594e-09,4.365594e-09,0.00e+00
s40_off,78,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",8.707198e-08,8.707198e-08,0.00e+00
s40_off,78,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.104737e-08,2.104737e-08,0.00e+00
s40_off,78,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.010692e-09,1.010692e-09,0.00e+00
s40_off,79,ac_activation(?ac_switch=ac_switch_0),1.505763e-09,1.505763e-09,0.00e+00
s40_off,79,coffee_break(?coffee_machine=coffee_machine_0),1.311006e-05,1.311006e-05,0.00e+00
s40_off,79,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,79,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.927947e-09,2.927947e-09,0.00e+00
s40_off,79,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",5.839803e-08,5.839803e-08,0.00e+00
s40_off,79,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.411619e-08,1.411619e-08,0.00e+00
s40_off,79,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.778580e-10,6.778580e-10,0.00e+00
s40_off,80,ac_activation(?ac_switch=ac_switch_0),1.502565e-09,1.502565e-09,0.00e+00
s40_off,80,coffee_break(?coffee_machine=coffee_machine_0),1.166523e-05,1.166523e-05,0.00e+00
s40_off,80,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,80,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.963382e-09,1.963382e-09,0.00e+00
s40_off,80,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",3.915973e-08,3.915973e-08,0.00e+00
s40_off,80,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.465838e-09,9.465838e-09,0.00e+00
s40_off,80,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.545486e-10,4.545486e-10,0.00e+00
s40_off,81,ac_activation(?ac_switch=ac_switch_0),1.499254e-09,1.499254e-09,0.00e+00
s40_off,81,coffee_break(?coffee_machine=coffee_machine_0),1.032924e-05,1.032924e-05,0.00e+00
s40_off,81,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,81,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.316418e-09,1.316418e-09,3.55e-15
s40_off,81,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.625601e-08,2.625601e-08,0.00e+00
s40_off,81,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.346702e-09,6.346702e-09,0.00e+00
s40_off,81,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.047680e-10,3.047680e-10,0.00e+00
s40_off,82,ac_activation(?ac_switch=ac_switch_0),1.495822e-09,1.495822e-09,0.00e+00
s40_off,82,coffee_break(?coffee_machine=coffee_machine_0),9.100305e-06,9.100305e-06,0.00e+00
s40_off,82,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,82,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.825668e-10,8.825668e-10,0.00e+00
s40_off,82,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.760283e-08,1.760283e-08,0.00e+00
s40_off,82,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.255023e-09,4.255023e-09,0.00e+00
s40_off,82,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.043258e-10,2.043258e-10,0.00e+00
s40_off,83,ac_activation(?ac_switch=ac_switch_0),1.492264e-09,1.492264e-09,0.00e+00
s40_off,83,coffee_break(?coffee_machine=coffee_machine_0),7.975971e-06,7.975971e-06,0.00e+00
s40_off,83,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,83,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.916676e-10,5.916676e-10,0.00e+00
s40_off,83,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.180084e-08,1.180084e-08,0.00e+00
s40_off,83,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.852543e-09,2.852543e-09,0.00e+00
s40_off,83,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.369788e-10,1.369788e-10,0.00e+00
s40_off,84,ac_activation(?ac_switch=ac_switch_0),1.488572e-09,1.488572e-09,0.00e+00
s40_off,84,coffee_break(?coffee_machine=coffee_machine_0),6.953146e-06,6.953146e-06,0.00e+00
s40_off,84,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,84,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.966361e-10,3.966361e-10,3.55e-15
s40_off,84,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",7.910925e-09,7.910925e-09,0.00e+00
s40_off,84,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.912258e-09,1.912258e-09,0.00e+00
s40_off,84,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",9.182645e-11,9.182645e-11,0.00e+00
s40_off,85,ac_activation(?ac_switch=ac_switch_0),1.484739e-09,1.484739e-09,0.00e+00
s40_off,85,coffee_break(?coffee_machine=coffee_machine_0),6.028122e-06,6.028122e-06,0.00e+00
s40_off,85,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,85,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.658863e-10,2.658863e-10,0.00e+00
s40_off,85,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",5.303115e-09,5.303115e-09,0.00e+00
s40_off,85,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.281889e-09,1.281889e-09,0.00e+00
s40_off,85,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.155617e-11,6.155617e-11,0.00e+00
s40_off,86,ac_activation(?ac_switch=ac_switch_0),1.480757e-09,1.480757e-09,0.00e+00
s40_off,86,coffee_break(?coffee_machine=coffee_machine_0),5.196636e-06,5.196636e-06,0.00e+00
s40_off,86,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,86,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.782349e-10,1.782349e-10,0.00e+00
s40_off,86,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",3.554903e-09,3.554903e-09,0.00e+00
s40_off,86,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.593044e-10,8.593044e-10,3.55e-15
s40_off,86,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.126371e-11,4.126371e-11,0.00e+00
s40_off,87,ac_activation(?ac_switch=ac_switch_0),1.476617e-09,1.476617e-09,0.00e+00
s40_off,87,coffee_break(?coffee_machine=coffee_machine_0),4.453926e-06,4.453926e-06,0.00e+00
s40_off,87,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,87,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.194771e-10,1.194771e-10,0.00e+00
s40_off,87,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",2.382976e-09,2.382976e-09,0.00e+00
s40_off,87,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.760219e-10,5.760219e-10,0.00e+00
s40_off,87,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.766051e-11,2.766051e-11,0.00e+00
s40_off,88,ac_activation(?ac_switch=ac_switch_0),1.472308e-09,1.472308e-09,0.00e+00
s40_off,88,coffee_break(?coffee_machine=coffee_machine_0),3.794809e-06,3.794809e-06,0.00e+00
s40_off,88,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s40_off,88,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.008908e-11,8.008908e-11,3.55e-15
s40_off,88,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",1.597380e-09,1.597380e-09,0.00e+00
s40_off,88,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.861248e-10,3.861248e-10,0.00e+00
s40_off,88,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.854167e-11,1.854167e-11,0.00e+00
s40_off,89,ac_activation(?ac_switch=ac_switch_0),1.467822e-09,1.467822e-09,0.00e+00
s40_off,89,coffee_break(?coffee_machine=coffee_machine_0),3.213771e-06,3.213771e-06,0.00e+00
